,id,facebook_id,page_name,page_type
9936,9936,316865268380131,Crock-Pot Seasoning Mixes,0
9937,9937,148371108324,Disney PhotoPass Service,0
9938,9938,229446283915750,Satisfaction USA,3
9939,9939,72126525927,The Fort Campbell Courier,0
9940,9940,25987609066,The Rachel Maddow Show,3
9941,9941,233305960949,Policía Nacional Civil,1
9942,9942,201606163231224,Easy,0
9943,9943,789914001043961,Georgia Division of Family and Children Services,1
9944,9944,129288560538106,Turkish Airlines,0
9945,9945,244431286780,Días de Cine,3
9946,9946,131613310378,United Launch Alliance,0
9947,9947,224968031171070,大人情歌 The Love Song,3
9948,9948,116083825078784,GOODSTUPH,0
9949,9949,105258054147,"Jacksonville District, U.S. Army Corps of Engineers",1
9950,9950,401689156678148,KFIT,0
9951,9951,167959466567766,Jorge Henn,2
9952,9952,285876056583,NOAA Ship Hi'ialakai,1
9953,9953,467309936800270,Michael Chong,2
9954,9954,301187403313680,UPS,0
9955,9955,126481964036626,Starbucks España,0
9956,9956,1656103148016226,Carl Cevin-Key Coste,2
9957,9957,257533034328600,Commission européenne au Luxembourg,1
9958,9958,110417012355611,Jamie Parker MP,2
9959,9959,153022388138524,MakerMusic,0
9960,9960,112041905648157,Salvamento Marítimo,1
9961,9961,530529360362928,Guillermo Durand Cornejo,2
9962,9962,708603825844770,NSW SES Maitland Unit,1
9963,9963,148191295247110,Magic City,3
9964,9964,230016037043633,Helt perfekt,3
9965,9965,170290829685289,家樂福 Carrefour Taiwan,0
9966,9966,114061895365162,The Good Guys,0
9967,9967,1595489564062253,Kezia Dugdale,2
9968,9968,66357326382,U.S. Embassy Canberra,1
9969,9969,109196765786671,Touche Pas à Mon Poste (TPMP),3
9970,9970,23317869104,Chuck,3
9971,9971,394031707296520,Discover Tunisia,1
9972,9972,208876009124403,US National Weather Service San Diego California,1
9973,9973,268324401720,German Consulate General New York,1
9974,9974,109934859088441,US National Weather Service Tallahassee Florida,1
9975,9975,282273608250,Top Chef,3
9976,9976,171126609572411,CNN Directo USA,3
9977,9977,107539986084412,Margot tyčinka,0
9978,9978,167581479490,Club Med,0
9979,9979,124292198980,Sony Music Spain,0
9980,9980,113231928769974,Red Rock Deli,0
9981,9981,199204958790,Gesundheit!,3
9982,9982,138743156280527,Department of Foreign Affairs Republic of the Philippines,1
9983,9983,438809339589195,Special Purpose MAGTF - Crisis Response - Central Command,1
9984,9984,311890005553741,Nico Wehnemann (DER Politiker),2
9985,9985,108905955808526,La noche de...,3
9986,9986,107011899355738,Instituto Nacional para Sordos,1
9987,9987,69153026654,Jerzy Buzek,2
9988,9988,242704759262975,European Union in Jamaica,1
9989,9989,253386198181705,Mogul,0
9990,9990,427271967380241,Lucas Delfino,2
9991,9991,131557700301417,Font Vella,0
9992,9992,63445693036,Macy's,0
9993,9993,395423763815079,صندوق مكافحة وعلاج الإدمان,1
9994,9994,120982761271920,UK in Jordan,1
9995,9995,259884220707448,Illinois River National Wildlife & Fish Refuge Complex,1
9996,9996,262298737144442,Hotel Hell,3
9997,9997,526813830804091,BBC Points of View,3
9998,9998,111029435593340,ZDF-Fernsehgarten,3
9999,9999,461514070585983,Total Divas,3
10000,10000,410655005626777,Deputado Federal Lincoln Portela,2
10001,10001,141414985921153,Hellmann's,0
10002,10002,118196128215682,Fort Bragg Paraglide,1
10003,10003,162907207070340,UK in Bahrain,1
10004,10004,121349471236743,SFR Business,0
10005,10005,131773280187018,UK in Egypt,1
10006,10006,395082317197963,Alpharetta Department of Public Safety,1
10007,10007,239865189397132,European Union in Switzerland and Liechtenstein,1
10008,10008,371188416279182,NSW SES - Yass Unit,1
10009,10009,427554730643,Renata Polverini,2
10010,10010,171059079574165,Suruhanjaya Pengangkutan Awam Darat - SPAD,1
10011,10011,446665498749039,Permanent Mission of Sweden in Geneva,1
10012,10012,121595731341984,Eddie Ng Tien Chee 黄田志,2
10013,10013,30566281895,Lost,3
10014,10014,303374168748,U.S. Army Garrison Humphreys (Camp Humphreys),1
10015,10015,314182155268786,T. C. Bern Büyükelçiliği,1
10016,10016,1813505218933427,Embajada de la República Argentina ante la Santa Sede,1
10017,10017,163322863710900,Evropska unija u Bosni i Hercegovini,1
10018,10018,622960077796021,Dr Anthony Lynham,2
10019,10019,6170309302,Dick Durbin,2
10020,10020,167113146790584,Brian Fincheltub,2
10021,10021,471088033067705,Macy's Backstage,0
10022,10022,380321221997242,Zalando,0
10023,10023,1415748348637886,Expedition Wild,3
10024,10024,38423524033,Nicola Zingaretti,2
10025,10025,140803552604870,Aeroplan,0
10026,10026,119318651433675,Dell,0
10027,10027,404417269691086,Ghislain Bolduc,2
10028,10028,111452288938705,SriLankan Airlines,0
10029,10029,370498302997202,Baby Boom,3
10030,10030,137639929606868,Karl Öllinger,2
10031,10031,1780736592212699,Bob Benzen,2
10032,10032,134516446622428,Eduardo Costa,2
10033,10033,110009283301,NESCAFÉ Dolce Gusto UK & Ireland,0
10034,10034,533386760057574,Embassy of Belgium in Sofia,1
10035,10035,56607929065,Strawberrynet,0
10036,10036,254573871395563,Sol Beach House,0
10037,10037,160463252374,"Austin, Texas - Your City Government",1
10038,10038,148832595178242,Veronica Mars,3
10039,10039,123731184349955,Cleveland VA Medical Center,1
10040,10040,164261066928904,대한민국 방송통신위원회,1
10041,10041,441098552636169,Unidad de Restitución de Tierras,1
10042,10042,276573555709511,"Embassy of Poland, Yerevan",1
10043,10043,748694431822604,Kerry Diotte,2
10044,10044,105861212828429,Brigada,3
10045,10045,132533993435918,Florida Lottery,1
10046,10046,170612978451,Manuel Añorve Baños,2
10047,10047,1625125621042574,New York City Department of Cultural Affairs,1
10048,10048,252167738127127,Roland Schuhe,0
10049,10049,542605582431001,Christian Hirte,2
10050,10050,1615818881987354,"India in UK (Consulate General of India, Birmingham)",1
10051,10051,1663305583915803,Turkish Airlines,0
10052,10052,232592996791068,Galileo Big Pictures,3
10053,10053,228044500680154,Osmo,0
10054,10054,948625661850402,Pennsylvania Governor's Residence,1
10055,10055,393621510648611,Yamhill County Emergency Management,1
10056,10056,760473377338149,Peace Corps Moldova,1
10057,10057,140324806092935,Ministerio de Producción de la Nación Argentina,1
10058,10058,1568250480066962,Ocean Spray,0
10059,10059,297207456997968,Tzachi Hanegbi - צחי הנגבי,2
10060,10060,190766187705139,Maximilian Schmidt,2
10061,10061,35174839093,Xavier Bertrand,2
10062,10062,19671249720,Dominic LeBlanc,2
10063,10063,445220858852154,40th Infantry Division,1
10064,10064,114726018563551,מחוברים,3
10065,10065,490579850054,U.S. Army Quartermaster Museum,1
10066,10066,7860876103,Joe Biden,2
10067,10067,1404329779819336,Scotiabank Uruguay,0
10068,10068,153762238001997,Pepperidge Farm,0
10069,10069,587492024677202,Hildo Rocha,2
10070,10070,503857669698389,Bureau de l’ambassade du Canada en Slovaquie,1
10071,10071,133020666721111,Pepperidge Farm Milano cookies,0
10072,10072,586459158115160,Senator Mitch Fifield,2
10073,10073,260690983940961,尹兆堅 Andrew Wan,2
10074,10074,48638948196,City of Winston-Salem City Government,1
10075,10075,534110926697318,Angélique Delahaye,2
10076,10076,297511463596014,Matthew Bourke,2
10077,10077,273205832741739,Crafty Men,3
10078,10078,217807911678828,Sophie Pécriaux,2
10079,10079,194928773884050,"Maryland Department of Labor, Licensing & Regulation",1
10080,10080,982346435162990,Nettikonsuli,1
10081,10081,174550739284849,L'OCCITANE en Provence,0
10082,10082,107836625941364,Yair Lapid - יאיר לפיד,2
10083,10083,1424582651114359,NSW SES Tingha Unit,1
10084,10084,127117650719611,Total,0
10085,10085,695267943936892,gobmx,1
10086,10086,2064244960476650,SWR Fernsehen,0
10087,10087,129931940492158,יעקב פרי - Yaakov Perry,2
10088,10088,162892430425579,K11 - Kommissare im Einsatz,3
10089,10089,58977252228,ESET,0
10090,10090,1382887845294982,Consulate General of Canada in Atlanta,1
10091,10091,70646657929,American Corner Limon,1
10092,10092,100620156703554,Canadá no Brasil,1
10093,10093,517462625009133,Folketinget,1
10094,10094,61457331088,Dr. Helge Braun,2
10095,10095,109524689122193,Ministerio de Justicia y Derechos Humanos de la Nación Argentina,1
10096,10096,46415639449,Northern Tool + Equipment,0
10097,10097,104722036323226,Story County Emergency Management,1
10098,10098,185723778134941,Malaysia Airlines,0
10099,10099,1464739910415262,Ambassade du Canada en Côte d'Ivoire et au Libéria,1
10100,10100,240221229380515,S.M.C&C (배우매니지먼트),0
10101,10101,376247695799205,La Voz Kids,3
10102,10102,613890902029225,Peace Corps Tanzania,1
10103,10103,145323565659767,adidas,0
10104,10104,145044388869037,III Corps & Fort Hood Health Promotion,1
10105,10105,1541473532736433,Patty Hajdu,2
10106,10106,240389652640691,Marinha Raupp,2
10107,10107,392443934110646,Liebherr Construction,0
10108,10108,8080683959,DVF - Diane von Furstenberg,0
10109,10109,227955123975096,NASA AMO | Autonomous Mission Operations,1
10110,10110,287425150452,Volunteer Maryland,1
10111,10111,252347094954938,Morten Ryom,2
10112,10112,169973859709887,KLM Indonesia,0
10113,10113,837257249649601,Ambassade du Canada en Uruguay,1
10114,10114,161497837224360,Getaway,3
10115,10115,141455796040649,The Amazing Race Canada,3
10116,10116,351364005000140,Daniela Ludwig,2
10117,10117,125061526477,Hans-Joachim Fuchtel,2
10118,10118,157525910975440,21RUN,0
10119,10119,182469751815672,Ministerul Justitiei al Republicii Moldova,1
10120,10120,484602704917458,Witold Waszczykowski,2
10121,10121,170933122004,Clas Ohlson Norge,0
10122,10122,332346913750,EU Careers Staff Ambassadors,1
10123,10123,314573555266522,Embassy of the Netherlands in Malta,1
10124,10124,103076089787357,dm drogerie markt Česká republika,0
10125,10125,32176239582,Gap Factory,0
10126,10126,159567800792034,New York State Department of Financial Services,1
10127,10127,150534708294627,Vodafone Ghana,0
10128,10128,387678904742884,Job or No Job,3
10129,10129,104145414310,Olaf Scholz,2
10130,10130,765634060121064,Vidar Helgesen,2
10131,10131,743846335706090,Jane Ellison,2
10132,10132,210805255599083,Peace Corps Senegal,1
10133,10133,115899995153554,Chupa Chups,0
10134,10134,258629514214909,Kochzauber,0
10135,10135,196669173822452,Deichmann România,0
10136,10136,716554008359928,CDHU,1
10137,10137,357968997676025,Diane Bellemare,2
10138,10138,35671208955,Highlights for Children,0
10139,10139,368788629844989,Sanbittèr,0
10140,10140,65805906945,"Ocean City, MD - Tourism",0
10141,10141,1748423788753923,Pesadelo na Cozinha,3
10142,10142,168219903226885,NSW SES Hurstville Unit,1
10143,10143,183338118378502,Ashland Fish and Wildlife Conservation Office,1
10144,10144,101063366636552,Kia Motors do Brasil,0
10145,10145,266342134795,LEGENDÁRIOS,3
10146,10146,503443566392334,Zurich,0
10147,10147,277063442655405,Embajada de la República Argentina en Suiza,1
10148,10148,150515840016,Andrew Pakes,2
10149,10149,130480543677955,X-BIONIC,0
10150,10150,65115878424,Your Life Arizona,3
10151,10151,276419822419138,Don't Be Tardy,3
10152,10152,316153655096349,American Restoration,3
10153,10153,681554391888930,Igor Soares,2
10154,10154,175556115788838,Brantano Footwear,0
10155,10155,511038322340904,EVA Airways,0
10156,10156,432117366821724,Governo de Alagoas,1
10157,10157,118312694826,Tennis-Point.de,0
10158,10158,144291449107499,La Meilleure Boulangerie de France,3
10159,10159,1386969134895965,Préfet de l'Allier,1
10160,10160,159867687495859,超級接班人,3
10161,10161,744669595595828,Bajo Sospecha,3
10162,10162,140660459467831,Gilbert Parks & Recreation,1
10163,10163,112722582729785,Ça commence aujourd'hui,3
10164,10164,24709919804,M:TEL,0
10165,10165,253456724751421,Bank of Ireland,0
10166,10166,112601828783168,Polaner,0
10167,10167,925745704192993,El Chapo,3
10168,10168,118875648193603,LG Mobile México,0
10169,10169,182557711758412,Djezzy,0
10170,10170,248100742260920,Das Ding des Jahres,3
10171,10171,336296043050066,Ministerio del Deporte de Chile,1
10172,10172,293741917336662,Alfonso Alonso,2
10173,10173,1386941401579023,Marie-Claude Nichols,2
10174,10174,152472278103133,賴清德,2
10175,10175,125762892900,Hilton Hotels & Resorts,0
10176,10176,395403540657253,TDJ,3
10177,10177,175298067985,Gringo Bandito Hot Sauce,0
10178,10178,110718776425,Eurostar,0
10179,10179,136417433187434,Outrider Shepherd,1
10180,10180,791201320957039,Dr João,2
10181,10181,26923332720,Jean-Louis Borloo,2
10182,10182,133468870046835,NASA's Armstrong Flight Research Center,1
10183,10183,619235171529847,NSW SES Blayney Unit,1
10184,10184,407084009419897,Dr. Szakács László,2
10185,10185,1521288524756090,Félix Mendonça Júnior,2
10186,10186,198404613604048,"India in Kazakhstan (Embassy of India, Astana)",1
10187,10187,322652114566677,Carsten Linnemann,2
10188,10188,473321849472895,Nirmala Sitharaman,2
10189,10189,272562266149741,Amazon.co.jp (アマゾン),0
10190,10190,140091366077586,"Christian Goiny, MdA",2
10191,10191,281308195011,Pavofrío,0
10192,10192,283200550037,San Luis Obispo County Planning and Building Department,1
10193,10193,998612620178582,Oxelo Scooters Freestyle,0
10194,10194,1179969342043287,Embajada Argentina en Armenia,1
10195,10195,203352849740952,LATAM Airlines,0
10196,10196,403149063118447,Embajada de Polonia,1
10197,10197,115035042976,Visita Olanda,0
10198,10198,108268845888673,Bundesministerium für Arbeit und Soziales,1
10199,10199,387396751357091,Maryland DORS,1
10200,10200,1472772633031845,香港迪士尼樂園 | Hong Kong Disneyland,0
10201,10201,204197276316838,Deputado Augusto Carvalho,2
10202,10202,102967786410865,ArmyReserve/1st MSC,1
10203,10203,469208713101522,Lavazza,0
10204,10204,167255330026668,Visit Japan From India,1
10205,10205,9631659185,U.S. Embassy Tashkent,1
10206,10206,148781461828788,Sal y Pimienta,3
10207,10207,220921354633273,Supermaxi Ecuador,0
10208,10208,130505740416182,U.S. EPA Scientific Diving Program  (EPA Divers),1
10209,10209,498365265083,Safaricom Limited,0
10210,10210,371814462654,Digicel,0
10211,10211,23182996671,Dora Bakoyannis - Ντόρα Μπακογιάννη,2
10212,10212,1567696010114240,Bajo el Mismo Cielo,3
10213,10213,1334829829878978,Urkullu Lehendakari,2
10214,10214,178623088850117,Embassy of Finland Prague - Suomen suurlähetystö Praha,1
10215,10215,243627535725776,Wyndham Hotels and Resorts,0
10216,10216,1099111430117939,Joël Godin - Député de Portneuf—Jacques-Cartier,2
10217,10217,109882592443939,Silke Gajek,2
10218,10218,155527374468321,MEDION Deutschland,0
10219,10219,170397826315490,Crocs,0
10220,10220,1760271897518721,"Department of Revenue & Board of Revenue, Government Of Uttarakhand",1
10221,10221,469506176414952,Grant Robertson,2
10222,10222,303765603054826,BBC Casualty,3
10223,10223,118326401529068,Telekom Slovenije,0
10224,10224,51275855094,Bobby Jindal,2
10225,10225,228037937362167,Sage,0
10226,10226,1677654202509524,Richard Burgon MP,2
10227,10227,121854361302268,დავით ნარმანია/David Narmania,2
10228,10228,150379651691773,VINCI Autoroutes,0
10229,10229,168042789893374,Twin Peaks,3
10230,10230,504275826341119,"Ministry of Food Processing Industries, Government of India",1
10231,10231,250313209090,Metropolitan Transportation Authority (MTA),1
10232,10232,46387183147,Rob Dyrdek's Fantasy Factory,3
10233,10233,34087138567,Optum,0
10234,10234,112632232113416,Vermont Maid Syrup,0
10235,10235,141333919266057,대한민국 조달청,1
10236,10236,144629188912792,BAC Credomatic,0
10237,10237,5944538380,Indeed,0
10238,10238,605964116129039,Embajada de Bélgica en España,1
10239,10239,265196320224532,Pietro Laffranco,2
10240,10240,229865993696537,Oregon Department of Agriculture,1
10241,10241,218434258171162,EU Law and Publications,1
10242,10242,98609395212,Thomas Cook Airlines UK,0
10243,10243,1324580024237618,林全,2
10244,10244,149856858371375,United Way of St. Joseph County,1
10245,10245,207101872657839,Alabama Emergency Management Agency,1
10246,10246,130918506984758,US National Weather Service Columbia South Carolina,1
10247,10247,118074464965513,"India in Belarus (Embassy of India, Minsk)",1
10248,10248,216930128327992,Hak's,0
10249,10249,99440751929,Samurai Sam's Teriyaki Grill,0
10250,10250,238727416280381,Warren Christopher,2
10251,10251,200425033397566,Ernesto Gándara,2
10252,10252,421166261302591,Ministerio de Asuntos Exteriores y de Cooperación de España,1
10253,10253,96933606722,9 News Gold Coast,3
10254,10254,188905054565702,MiniInTheBox,0
10255,10255,422665147807048,Gerben-Jan Gerbrandy,2
10256,10256,58736997707,Marco Rubio,2
10257,10257,7328265549,John Boehner,2
10258,10258,105381459280,Mechthild Rawert,2
10259,10259,1587853251474770,Robert Habeck,2
10260,10260,165640566104,The Dudesons,3
10261,10261,1306794876102884,Air National Guard,1
10262,10262,179037535452730,Israel en República Dominicana,1
10263,10263,1079130415527263,U.S. Forest Service - Kaibab National Forest,1
10264,10264,94480369162,Cheapflights,0
10265,10265,347096262014307,On n'est pas couché,3
10266,10266,11409913191,I TEACH NYC,1
10267,10267,231707586884969,Campus France Vietnam,1
10268,10268,100179593360749,Venga la Alegría,3
10269,10269,186138431419758,대한민국 중소벤처기업부,1
10270,10270,174567325988213,The Nicole Barrett Show,3
10271,10271,191585464317302,Cécile  Kyenge Kashetu,2
10272,10272,153994794690793,belVita,0
10273,10273,150356928329080,Gobierno de Zacatecas,1
10274,10274,238973009491322,Instituto Nacional de Cancerología,1
